FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Lineage	DisplayName
OTU_558	Fungi	Ascomycota	Sordariomycetes	Hypocreales				k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__;g__;s__	OTU_558
OTU_312	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Montagnulaceae	Paraphaeosphaeria	michotii	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraphaeosphaeria;s__michotii	michotii
OTU_89	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_89
OTU_101	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Crocicreas	coronatum	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__coronatum	coronatum
OTU_868	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_868
OTU_1899	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	victoriae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__victoriae	victoriae
OTU_139	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Bensingtonia	yuccicola	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Bensingtonia;s__yuccicola	yuccicola
OTU_181	Fungi	Ascomycota	Sordariomycetes	Lulworthiales	Lulworthiaceae	Zalerion	varium	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Lulworthiales;f__Lulworthiaceae;g__Zalerion;s__varium	varium
OTU_150	Fungi	Ascomycota	Sordariomycetes					k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__;s__	OTU_150
OTU_2541	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	g1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__g1	g1
OTU_66	Fungi	Ascomycota	Dothideomycetes	Pleosporales				k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__;s__	OTU_66
OTU_557	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	exigua	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__exigua	exigua
OTU_694	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_694
OTU_503	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_503
OTU_225	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_225
OTU_1079	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1079
OTU_431	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_431
OTU_277	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium		k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__	Ceratobasidium
OTU_199	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_199
OTU_245	Fungi	Ascomycota	Dothideomycetes	Pleosporales				k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__;s__	OTU_245
OTU_212	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales			k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales;g__;s__	Sporidiobolales
OTU_338	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Venturiaceae	Venturia	hystrioides	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Venturiaceae;g__Venturia;s__hystrioides	hystrioides
OTU_839	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	cinerea	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Mollisia;s__cinerea	cinerea
OTU_129	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidiella	fragaria	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiella;s__fragaria	fragaria
OTU_1319	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	g1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__g1	g1
OTU_465	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Periconia	macrospinosa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Periconia;s__macrospinosa	macrospinosa
OTU_4945	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_491	Fungi	Ascomycota	Sordariomycetes					k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__;s__	OTU_491
OTU_291	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_291
OTU_201	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	BMP_2012	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__BMP_2012	BMP_2012
OTU_433	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium		k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__	Ceratobasidium
OTU_208	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Myrmecridium	schulzeri	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes;f__Sordariomycetes;g__Myrmecridium;s__schulzeri	schulzeri
OTU_358	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_358
OTU_268	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Ulocladium	chartarum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Ulocladium;s__chartarum	chartarum
OTU_107	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_107
OTU_802	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_802
OTU_128	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Paecilomyces	carneus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces;s__carneus	carneus
OTU_109	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	radicina	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__radicina	radicina
OTU_744	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_211	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	hyalina	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__hyalina	hyalina
OTU_4492	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_230	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_230
OTU_138	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_138
OTU_146	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	alpina	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__alpina	alpina
OTU_663	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	xalapensis	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__xalapensis	xalapensis
OTU_216	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	AG_E	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__AG_E	AG_E
OTU_753	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_753
OTU_334	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	polycephala	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__polycephala	polycephala
OTU_360	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	tephrensis	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__tephrensis	tephrensis
OTU_287	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Rhizoctonia		k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Rhizoctonia;s__	Rhizoctonia
OTU_169	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_169
OTU_317	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	A	Sebacina	vermifera	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__A;g__Sebacina;s__vermifera	vermifera
OTU_688	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_688
OTU_264	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella		k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__	Mortierella
OTU_774	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Aphanoascus	fulvescens	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Aphanoascus;s__fulvescens	fulvescens
OTU_262	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	triticina	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__triticina	triticina
OTU_134	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_134
OTU_676	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_676
OTU_176	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales	Sporobolomyces	oryzicola	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales;g__Sporobolomyces;s__oryzicola	oryzicola
OTU_263	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_376	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leohumicola	verrucosa	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes;f__Leotiomycetes;g__Leohumicola;s__verrucosa	verrucosa
OTU_231	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Emericellopsis	microspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Emericellopsis;s__microspora	microspora
OTU_518	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_518
OTU_115	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales			k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales;g__;s__	Sporidiobolales
OTU_614	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_614
OTU_657	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_657
OTU_550	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	dehoogii	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__dehoogii	dehoogii
OTU_248	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tricharina	ochroleuca	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Tricharina;s__ochroleuca	ochroleuca
OTU_467	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria		k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__	Phaeosphaeria
OTU_628	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_628
OTU_458	Fungi	Basidiomycota	Tremellomycetes					k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__;f__;g__;s__	OTU_458
OTU_1177	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_1177
OTU_184	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_184
OTU_276	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Volutella	ciliata	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Volutella;s__ciliata	ciliata
OTU_570	Fungi	Basidiomycota	Agaricomycetes	Sebacinales				k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__;g__;s__	OTU_570
OTU_714	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_714
OTU_329	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Acremonium	nepalense	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Acremonium;s__nepalense	nepalense
OTU_142	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum		k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cladorrhinum;s__	Cladorrhinum
OTU_356	Fungi	Ascomycota	Sordariomycetes					k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__;s__	OTU_356
OTU_234	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_234
OTU_257	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	macrocystis	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__macrocystis	macrocystis
OTU_462	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Scytalidium	cuboideum	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Scytalidium;s__cuboideum	cuboideum
OTU_289	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae			k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__;s__	Lasiosphaeriaceae
OTU_1188	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	terricola	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__terricola	terricola
OTU_118	Fungi	Ascomycota	Sordariomycetes	Hypocreales				k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__;g__;s__	OTU_118
OTU_346	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon		k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__	Trichosporon
OTU_280	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	guizhouense	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__guizhouense	guizhouense
OTU_975	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	festucosus	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__festucosus	festucosus
OTU_220	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	lugdunensis	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__lugdunensis	lugdunensis
OTU_238	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Montagnulaceae	Paraconiothyrium	sporulosum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraconiothyrium;s__sporulosum	sporulosum
OTU_540	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_540
OTU_942	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	coprophila	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__coprophila	coprophila
OTU_370	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_370
OTU_522	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_522
OTU_1382	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1382
OTU_505	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae			k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__;s__	Pyronemataceae
OTU_429	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales	Rhodotorula	hordea	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales;g__Rhodotorula;s__hordea	hordea
OTU_531	Fungi	Ascomycota	Sordariomycetes					k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__;s__	OTU_531
OTU_496	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_496
OTU_776	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_776
OTU_224	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Aureobasidium	pullulans	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Aureobasidium;s__pullulans	pullulans
OTU_323	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_323
OTU_588	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_588
OTU_493	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_493
OTU_507	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_507
OTU_658	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	coprophila	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__coprophila	coprophila
OTU_242	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_242
OTU_922	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	xylopini	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__xylopini	xylopini
OTU_4830	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia		k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__	Puccinia
OTU_178	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_178
OTU_188	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_188
OTU_344	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_344
OTU_3933	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium		k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__	Ceratobasidium
OTU_741	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_741
OTU_385	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_385
OTU_767	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	subhirtella	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Scutellinia;s__subhirtella	subhirtella
OTU_117	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium		k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__	Ceratobasidium
OTU_260	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys		k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__	Arthrobotrys
OTU_307	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_307
OTU_451	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	senecionis	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__senecionis	senecionis
OTU_766	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Herpotrichia	juniperi	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Herpotrichia;s__juniperi	juniperi
OTU_183	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	chaetospira	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__chaetospira	chaetospira
OTU_206	Fungi	Chytridiomycota	Chytridiomycetes					k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__;f__;g__;s__	OTU_206
OTU_275	Fungi	Ascomycota	Sordariomycetes	Sordariales				k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__;g__;s__	OTU_275
OTU_369	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_369
OTU_4155	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_4155
OTU_483	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	scottii	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__scottii	scottii
OTU_459	Fungi	Ascomycota	Sordariomycetes					k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__;s__	OTU_459
OTU_461	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_461
OTU_288	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_288
OTU_453	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidiella	fragaria	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiella;s__fragaria	fragaria
OTU_534	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Monodictys	arctica	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes;f__Dothideomycetes;g__Monodictys;s__arctica	arctica
OTU_333	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_333
OTU_575	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma		k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae;g__Entyloma;s__	Entyloma
OTU_304	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae			k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__;s__	Chaetosphaeriaceae
OTU_229	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_229
OTU_780	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_780
OTU_530	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_530
OTU_1102	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_1102
OTU_3956	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Myrothecium	roridum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Myrothecium;s__roridum	roridum
OTU_209	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_209
OTU_296	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolus	JPS_2007a	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporidiobolus;s__JPS_2007a	JPS_2007a
OTU_565	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_565
OTU_1739	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_387	Fungi	Ascomycota	Leotiomycetes	Helotiales				k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__;g__;s__	OTU_387
OTU_214	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium	maxilliforme	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__maxilliforme	maxilliforme
OTU_254	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_254
OTU_261	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypocrea		k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypocrea;s__	Hypocrea
OTU_403	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_403
OTU_252	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	isomera	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__isomera	isomera
OTU_537	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	FAN_2011d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__FAN_2011d	FAN_2011d
OTU_5971	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_195	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae			k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__;s__	Lasiosphaeriaceae
