FeatureID	GE_rhizosphere_R1	GE_rhizosphere_R2	GE_rhizosphere_R3	GE_rhizosphere_R4	GE_root_R1	GE_root_R2	GE_root_R3	GE_root_R4	GE_soil_R1	GE_soil_R2	GE_soil_R3	GE_soil_R4	PU_rhizosphere_R1	PU_rhizosphere_R2	PU_rhizosphere_R3	PU_rhizosphere_R4	PU_root_R1	PU_root_R2	PU_root_R3	PU_root_R4	PU_soil_R1	PU_soil_R2	PU_soil_R3	PU_soil_R4	SD_rhizosphere_R1	SD_rhizosphere_R2	SD_rhizosphere_R3	SD_rhizosphere_R4	SD_root_R1	SD_root_R2	SD_root_R3	SD_root_R4	SD_soil_R1	SD_soil_R2	SD_soil_R3	SD_soil_R4
OTU_343	0	0	0	0	0	0	0	6	78	98	126	113	0	0	0	0	0	0	0	0	12	0	2	2	3	0	5	1	4	10	12	37	3	7	7	16
OTU_345	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	8	32	6	8	8	650	65	72	75	50
OTU_605	0	76	0	3	0	11	0	0	17	114	35	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0
OTU_1055	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_314	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	2	0	0	0	9	0	0	0	2	3	1	15	9	2	64	119	74	75	387	567
OTU_511	0	3	0	0	0	0	0	0	10	19	77	33	0	0	0	1	0	0	0	0	0	4	15	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU_545	0	0	0	25	0	0	0	0	41	66	68	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_240	0	16	0	0	0	0	0	0	0	0	0	36	0	0	9	0	0	0	0	0	0	0	48	0	129	21	2	36	128	3	0	25	473	230	66	232
OTU_294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	116	84	0	0	96	0	0	0	164	411	0	0
OTU_160	2	36	76	6	0	0	0	0	1377	49	856	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1839	0	0	0	504	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	13	2	0	23	2	4	6	0	0
OTU_733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	265	0	0	0	2	0	6
OTU_391	0	0	0	0	0	12	0	0	7	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	6	19	3	3
OTU_191	4	38	17	40	0	0	0	0	379	220	140	372	0	0	1	4	0	14	0	0	5	5	9	45	20	4	4	31	24	1	11	107	126	58	42	91
OTU_587	0	0	0	15	0	0	0	0	113	24	58	31	0	0	0	1	0	0	0	0	40	2	0	10	0	0	0	0	0	0	0	0	0	1	0	0
OTU_508	0	0	5	0	0	0	0	0	7	4	25	23	0	0	0	0	0	1	0	0	64	33	55	60	0	0	0	0	0	0	0	0	0	0	0	0
OTU_482	0	0	9	6	0	0	51	0	149	107	228	169	0	0	0	0	0	0	0	0	2	0	0	2	23	3	0	1	21	0	0	1	20	64	0	12
OTU_372	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	19	2	13	18	2	1	0	2	266	264	245	149
OTU_2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	22	3	0	0	0	13	234	21	43
OTU_632	0	11	40	12	0	0	0	0	21	84	34	19	0	199	28	30	0	0	0	1	18	15	54	128	0	0	0	0	0	0	0	0	0	0	0	0
OTU_396	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	264	0	1	11	0	0	1	0	0	0	0	12	0	3	23
OTU_303	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	3	17	1	33	148	10	58	0	595	1	1	9	9	8	0
OTU_549	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	192	0	0	0	0	47	31	1	0	40	71	95	8	1	104	78	0	2	11	11	0
OTU_378	0	17	9	59	0	0	9	2	303	31	94	89	0	0	0	0	0	0	0	0	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_308	0	163	61	222	40	44	24	53	2	1	1	59	14	56	85	1	0	0	4	0	59	11	98	56	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1018	0	0	0	0	0	0	0	0	8	0	0	0	0	111	1	1	0	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	2
OTU_407	0	1	1	0	0	0	0	0	33	214	147	114	0	0	1	0	0	0	0	0	5	4	17	6	19	3	1	1	147	0	0	0	23	97	2	3
OTU_1069	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	45	21	22	0	664	11	1	10	34	4	3
OTU_434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	11	0	22	496	2	0	10	216	106	0	5
OTU_355	27	0	78	2	0	0	11	0	4	1	0	3	0	14	4	23	0	13	0	2	2	75	15	6	83	7	4	4	333	0	0	2	6	6	9	6
OTU_340	45	0	0	88	613	0	0	277	36	2	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	10	9	17	14	10	23	93	146	203	151
OTU_255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_327	0	5	0	0	0	0	0	0	102	111	28	594	0	0	0	0	0	0	0	0	0	0	3	0	19	3	7	0	3	0	1	0	37	69	10	3
OTU_998	0	0	0	0	0	0	0	0	11	4	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	1	0	0	1	0	0	0
OTU_807	0	0	0	0	0	0	0	0	0	0	177	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	4	0	0	0	42	0	0	0	0	0
OTU_284	0	0	0	0	0	0	0	0	2	0	0	0	63	1	1	7	0	0	0	0	75	35	161	105	21	56	14	19	1	0	0	0	25	232	108	36
OTU_464	0	84	0	0	0	501	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	389	0	0	0	0	0	4
OTU_634	17	0	22	5	8	0	54	0	4	9	30	0	44	5	0	0	6	0	0	0	225	2	151	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_757	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_561	0	0	0	218	34	0	0	0	0	0	0	49	0	0	0	0	0	0	6	0	10	16	0	0	0	1	0	0	0	0	192	0	0	557	70	0
OTU_732	0	0	0	0	0	0	0	0	133	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_660	0	2	0	16	0	0	0	4	13	14	2	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	3	8
OTU_444	0	2	9	6	0	0	6	0	30	30	27	44	8	3	18	6	35	0	2	3	80	104	53	159	0	0	0	0	0	0	0	0	1	0	0	0
OTU_292	0	122	73	0	0	0	0	0	192	88	387	26	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_425	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_192	0	27	0	9	0	0	0	0	79	82	91	99	0	6	0	0	0	0	1	0	176	61	397	112	0	0	4	1	0	0	0	0	34	43	11	5
OTU_350	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	28	0	2	0	971	0	9	0	57
OTU_879	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	6	9	1	39	5	1	0	41	136	13	16
OTU_3904	0	1	0	0	0	0	6	2	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	1	0	0	0	0
OTU_412	0	0	0	1	0	0	5	0	8	2	6	8	0	3	19	32	0	88	39	2	10	30	304	160	7	1	0	0	0	0	0	0	4	21	3	13
OTU_686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	7	5	14	3	0	10	2	78	89	29	43
OTU_881	0	39	8	7	20	23	42	0	0	3	4	3	0	60	2	0	0	0	4	0	25	2	2	0	1	0	2	0	0	0	0	0	0	0	0	0
OTU_602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	6	9	1	22	13	49	62	87	65
OTU_722	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_486	0	13	21	17	0	0	0	9	1	1	1	0	23	54	41	51	0	0	0	28	99	43	45	35	5	33	76	64	0	7	13	6	3	13	8	30
OTU_416	10	1	0	12	0	0	0	0	73	21	19	347	0	6	6	8	0	0	0	0	25	7	89	46	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1364	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU_443	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	3	1	0	1	5	3	6	20	16	23
OTU_608	0	11	30	23	0	119	54	17	5	0	11	9	0	0	0	12	0	0	0	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_542	0	0	0	0	0	0	0	0	379	10	0	0	0	0	0	0	0	0	0	0	0	50	13	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU_919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	9	0	244	65
OTU_156	0	0	0	0	0	0	0	0	98	0	0	1	0	2	0	1	0	0	4	0	54	2	0	10	10	77	12	252	0	26	130	358	906	1352	32	29
OTU_6019	1	0	3	29	2	0	0	24	38	3	168	81	3	21	4	5	5	0	0	5	154	120	21	19	0	0	0	0	0	0	0	0	0	2	1	0
OTU_712	0	0	0	81	0	0	0	0	1	14	0	19	0	0	0	13	0	0	0	0	0	4	50	96	0	0	0	0	0	0	0	0	0	0	0	0
OTU_875	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_420	0	0	0	9	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	6	0	39	205	125	150	0	18	19	1	4	62	7	17
OTU_811	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	7	0	0	1	87	31	45	23
OTU_446	0	0	17	4	0	0	0	0	18	6	20	57	0	112	4	11	0	0	0	4	5	16	5	8	3	2	4	5	3	0	0	0	276	51	4	12
OTU_477	0	42	42	16	0	0	0	0	75	10	300	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_528	0	0	0	0	0	0	0	0	18	0	0	0	19	10	18	6	0	0	230	0	90	9	249	28	0	0	2	0	0	0	0	0	0	2	0	0
OTU_504	0	46	24	0	0	25	0	0	61	46	292	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_382	61	70	24	330	0	0	0	5	5	188	4	158	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_187	23	15	20	155	12	0	0	0	130	185	171	531	0	1	0	2	0	0	0	0	310	25	25	30	0	0	0	0	0	0	0	0	0	0	0	0
OTU_734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6054	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	5	2	2	1	1
OTU_967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1033	0	2	24	1	7	4	95	1	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
OTU_638	0	0	2	7	0	0	0	0	131	82	43	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	4	3	0
OTU_544	0	10	6	5	0	0	0	0	109	102	187	83	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	19	21	39	76
OTU_265	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	40	0	10	0	1	1009	1	2	23	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	624	0	1	0	0	0	0	0	0	0	0	0
OTU_300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	21	21	29	1	14	1	626	145	217	214	150
OTU_624	12	0	14	42	0	0	108	25	16	29	74	44	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_271	82	76	202	154	8	3	24	50	17	47	19	12	0	252	13	8	0	0	1	5	6	15	11	12	10	19	5	5	1	2	2	2	1	6	9	11
OTU_989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	1	6	0	0	26	1	1	1
OTU_1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_833	0	10	0	0	0	2	75	0	8	49	9	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
OTU_5649	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	2	38	0	0	0	29	1	30	0	1	0	0	0	0	0	0	684	1	0	0	953
OTU_318	5	2	1	7	0	0	0	0	5	28	10	188	0	0	0	56	0	1	1	15	15	8	8	895	0	0	0	0	0	0	0	0	0	1	0	0
OTU_290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	17	27	57	13	15	640	241	294	167	134
OTU_539	15	260	17	7	0	0	0	0	22	31	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1197	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_402	0	10	0	0	0	662	16	0	18	6	37	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
OTU_648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	8	5	206	0	8	53	1	2
OTU_324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_567	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_417	0	0	7	13	0	0	229	0	54	9	79	6	0	84	19	3	0	25	0	0	2	47	32	52	4	2	4	0	0	0	0	0	2	9	11	2
OTU_270	8	31	20	9	0	0	0	0	0	0	0	1	29	1	133	254	0	0	0	0	175	330	55	138	2	2	0	4	0	0	0	0	0	5	0	11
OTU_995	0	0	0	0	0	0	0	0	0	2	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5475	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	1	0	0	0	999	30	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_432	0	0	0	0	0	0	0	0	1	1	8	10	0	0	0	0	0	0	0	0	3	2	2	1	0	0	0	0	0	0	0	0	1	0	1	3
OTU_597	0	0	0	0	0	0	0	0	2	0	5	58	0	0	1	0	0	0	0	0	103	19	26	27	0	0	0	0	0	0	0	0	0	0	0	0
OTU_285	0	36	7	51	0	0	0	0	202	202	41	547	0	6	1	0	0	0	0	0	20	7	26	39	0	0	0	0	0	0	0	0	0	0	0	0
OTU_586	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	84	0	8	0	26	6	11	146	35	0	0	0	2	0	0	0	0	0	0	0	0
OTU_1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1482	51	15	4	289	0	0	0	0	1	0	4	14	0	19	4	2	0	0	0	0	1	18	2	3	1	0	2	2	3	0	0	5	0	0	0	0
OTU_813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	2	0	9	2	0	0	43	15	17	0	135
OTU_1250	0	84	0	15	0	0	0	0	3	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1427	0	0	0	0	0	0	0	0	7	13	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_644	0	0	37	0	0	21	123	0	2	1	113	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	19	0	4	0	0	5	12	2	39
OTU_669	0	0	0	0	0	0	0	0	6	12	4	25	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4403	0	0	0	1	0	0	0	0	0	2	0	0	0	7	5	51	0	0	0	8	7	248	48	13	0	0	4	6	0	0	0	0	0	2	2	15
OTU_390	0	0	0	0	0	0	436	0	0	248	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_384	0	0	0	0	0	0	0	0	0	0	0	0	0	145	72	58	0	66	2	3	7	104	309	47	36	111	41	1	12	13	7	6	26	36	37	30
OTU_667	0	0	0	22	0	0	0	15	25	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
OTU_626	0	0	0	0	0	0	0	0	0	0	339	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_536	0	0	0	0	0	0	0	0	48	63	67	58	0	0	0	0	0	0	0	0	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_4627	17	55	108	39	0	40	8	1	1	8	1	2	3	80	51	73	0	228	1	9	21	19	17	7	1	26	9	3	1	109	3	0	3	6	1	0
OTU_419	2	0	75	14	0	0	154	0	1	0	2	0	0	5	0	2	0	0	0	12	3	1	3	50	4	0	103	5	0	0	62	11	5	2	39	26
OTU_499	0	3	15	13	0	0	18	0	133	90	417	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	8	1	1
OTU_484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	1	0	2	0	6	1
OTU_726	0	6	0	0	0	11	0	0	0	4	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	1	0	0	0
OTU_186	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	24	35	46	38	6	25	21	310	493	505	342
OTU_578	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5724	0	28	2	20	0	0	0	0	9	3	6	52	0	0	0	0	0	0	0	0	0	0	0	1	24	3	12	34	218	1	42	110	70	66	31	39
OTU_398	0	0	0	0	0	0	0	0	0	0	0	0	11	106	57	36	23	22	0	11	59	94	197	85	0	0	0	0	0	0	0	0	0	0	0	0
OTU_677	3	0	2	9	0	0	0	0	10	34	3	12	0	6	0	1	0	0	0	0	0	10	2	1	5	18	33	7	43	1	16	1	35	50	87	25
OTU_381	0	0	4	0	0	0	12	0	21	11	1	10	0	0	0	0	0	0	0	0	4	3	8	9	0	0	0	0	0	0	0	0	0	0	0	1
OTU_1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	6	0	0	0	0	0	3	15	57	0
OTU_5015	1	0	0	0	0	0	0	0	0	0	0	0	0	308	19	0	0	4	0	0	3	100	14	4	0	0	1	0	0	0	0	0	0	0	0	1
OTU_6070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	3	0	0	0	0	0	0	0	125
OTU_705	0	0	0	0	0	0	0	0	31	0	86	84	0	0	0	0	0	0	0	0	0	1	47	174	0	0	0	0	0	0	0	0	0	0	0	0
OTU_915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	201	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_580	0	0	44	0	22	0	0	0	19	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	21
OTU_743	0	0	0	0	0	0	0	0	0	0	6	0	0	14	2	3	0	8	0	0	17	79	36	27	0	0	0	0	0	0	0	0	0	0	1	0
OTU_5973	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	7	0	0	0	4	0	4	1	1	0	0	2	0	0	0	224	0	1	0	265
OTU_645	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_615	0	0	0	0	0	0	0	0	13	7	2	12	0	47	0	5	0	0	0	25	3	157	11	6	0	0	0	0	0	0	0	0	2	1	2	0
OTU_2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_682	4	20	0	6	0	157	0	0	2	2	0	11	0	0	0	0	0	0	0	0	2	0	0	0	22	1	0	11	25	1	0	104	27	11	5	18
OTU_421	0	0	0	0	0	0	0	0	584	13	0	0	0	0	0	0	0	0	0	0	0	1	32	28	0	0	7	0	2	0	0	0	18	9	3	0
OTU_679	0	0	0	1	0	0	0	0	1	0	315	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	4	1	0
OTU_697	0	0	0	0	0	0	0	0	3	11	9	50	0	4	0	0	0	0	0	0	8	6	31	62	0	0	0	0	0	0	0	0	0	1	1	1
OTU_5670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	22	25	0	0	4	168	26	0	10
OTU_243	0	0	0	0	0	0	0	0	20	18	19	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_362	6	45	3	22	0	0	3	5	53	37	24	355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1
OTU_4751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	1	12	19	70	0	10	0	26	51	8	459
OTU_427	0	0	0	0	0	0	0	0	0	0	0	0	4	0	69	73	0	0	0	0	2	6	297	142	0	0	0	0	0	0	0	0	0	0	0	0
OTU_538	0	0	0	8	0	0	0	13	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_415	0	0	0	4	0	0	0	0	0	28	0	145	0	0	0	0	0	0	0	0	0	1	0	0	7	21	15	1	3	0	6	1	70	155	119	13
OTU_301	5	0	12	264	0	134	21	251	58	0	115	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1101	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1019	0	23	0	0	0	1	0	0	223	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_335	0	0	0	3	0	0	0	0	1	0	0	0	4	391	49	184	0	0	0	0	6	3	12	2	0	0	0	1	0	0	0	0	0	130	0	0
OTU_302	4	8	3	12	0	0	0	0	120	163	144	250	2	12	5	0	0	0	0	0	46	60	66	44	0	0	0	0	0	0	0	0	1	2	2	0
OTU_272	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	23	0	0	0	0	0	1	1	28	6	74	8	5	1	15	7	4	13	779	18	107
OTU_158	0	0	0	0	0	0	0	0	0	0	2374	0	0	2	0	0	0	0	0	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	5	9	1	0	1	1	50	84	60	58
OTU_1420	0	7	0	27	0	0	0	8	1	43	9	27	0	0	0	4	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4340	0	0	0	0	0	0	0	0	0	0	0	1	69	42	0	100	71	12	0	197	17	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0
OTU_405	0	0	4	0	0	0	0	0	119	0	2	2	0	2	1	3	0	0	0	0	15	8	19	5	4	0	0	0	2	0	0	2	7	0	1	0
OTU_1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	112	0	0	0	0	0	0
